IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.00,,,0,,0.009,0 [0 – 0.009],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,4.35,,,3.86,,4.57,4.35 [3.86 – 4.57],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.20,,,0.014,,0.67,0.2 [0.014 – 0.67],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.01,,,0,,0.041,0.005 [0 – 0.041],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,0.49,0 [0 – 0.49],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,0.00,,,0,,0.29,0 [0 – 0.29],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.00,,,0,,0.12,0 [0 – 0.12],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,11.19,,,7.97,,13.05,11.19 [7.97 – 13.05],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,2.28,,,0.49,,5.42,2.28 [0.49 – 5.42],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.19,0 [0 – 0.19],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,0.069,0 [0 – 0.069],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Gas,FUEL_GAS,,,,,,,0.00,,,0,,0.052,0 [0 – 0.052],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.00,,,0,,0.047,0 [0 – 0.047],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,1.08,,,0.31,,1.99,1.08 [0.31 – 1.99],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,1.62,,,0.73,,2.41,1.62 [0.73 – 2.41],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.14,0 [0 – 0.14],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,0.41,0 [0 – 0.41],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Gas,FUEL_GAS,,,,,,,0.00,,,0,,0.2,0 [0 – 0.2],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.00,,,0,,0.11,0 [0 – 0.11],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,10.13,,,7.4,,10.85,10.13 [7.4 – 10.85],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.62,,,0,,3.37,0.62 [0 – 3.37],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.12,0 [0 – 0.12],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.11,,,0.072,,0.15,0.11 [0.072 – 0.15],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,0.01,,,0.0004,,0.017,0.005 [0.000 4 – 0.017],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.00,,,0,,0.004,0.000 7 [0 – 0.004],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.07,,,0.04,,0.11,0.073 [0.04 – 0.11],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.02,,,0.003,,0.039,0.018 [0.003 – 0.039],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.022,0.001 [0 – 0.022],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.10,,,0.059,,0.13,0.095 [0.059 – 0.13],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Gas,FUEL_GAS,,,,,,,0.01,,,0.0005,,0.016,0.005 [0.000 5 – 0.016],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.00,,,0,,0.004,0.000 7 [0 – 0.004],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.04,,,0.016,,0.073,0.041 [0.016 – 0.073],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.01,,,0.003,,0.033,0.014 [0.003 – 0.033],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.017,0.001 [0 – 0.017],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.02,,,0.006,,0.036,0.02 [0.006 – 0.036],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Gas,FUEL_GAS,,,,,,,0.00,,,0,,0.002,0.000 3 [0 – 0.002],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.00,,,0,,0.0002,0 [0 – 0.000 2],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.03,,,0.016,,0.045,0.031 [0.016 – 0.045],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0.0004,,0.01,0.003 [0.000 4 – 0.01],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.003,0.000 2 [0 – 0.003],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.02,,,0,,0.081,0.017 [0 – 0.081],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,0.10,,,0.026,,0.26,0.1 [0.026 – 0.26],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.67,,,0.37,,0.98,0.67 [0.37 – 0.98],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.61,,,0.27,,0.96,0.61 [0.27 – 0.96],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.023,0.001 [0 – 0.023],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.045,0.004 [0 – 0.045],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.01,,,0,,0.035,0.007 [0 – 0.035],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Gas,FUEL_GAS,,,,,,,0.04,,,0.008,,0.11,0.041 [0.008 – 0.11],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.26,,,0.18,,0.31,0.26 [0.18 – 0.31],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.03,,,0.002,,0.084,0.025 [0.002 – 0.084],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.006,0 [0 – 0.006],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.011,0.001 [0 – 0.011],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.01,,,0,,0.056,0.007 [0 – 0.056],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Gas,FUEL_GAS,,,,,,,0.05,,,0.004,,0.2,0.051 [0.004 – 0.2],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.38,,,0.12,,0.7,0.38 [0.12 – 0.7],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.62,,,0.28,,0.93,0.62 [0.28 – 0.93],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.02,0 [0 – 0.02],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.039,0.002 [0 – 0.039],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,0.029,0.002 [0 – 0.029],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,0.08,,,0.039,,0.095,0.083 [0.039 – 0.095],,,EN,2022-07-28
